CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
3571,Female,18,15,66
3572,Female,27,32,41
3573,Female,41,39,18
3574,Male,38,85,43
3575,Female,31,41,97
3576,Male,41,39,96
3577,Female,53,82,62
3578,Male,44,18,46
3579,Male,37,15,58
3580,Male,51,51,58
3581,Male,25,22,49
3582,Female,35,23,61
3583,Female,36,75,55
3584,Female,21,83,42
3585,Female,32,81,19
3586,Female,18,89,38
3587,Male,65,93,70
3588,Male,25,15,49
3589,Male,61,72,57
3590,Male,39,46,42
3591,Male,46,40,22
3592,Male,32,75,44
3593,Male,41,15,23
3594,Male,47,15,22
3595,Female,48,77,81
3596,Male,49,73,39
3597,Female,33,64,31
3598,Female,32,37,91
3599,Female,18,80,71
3600,Male,46,78,40
3601,Male,53,62,61
3602,Male,61,29,44
3603,Male,43,49,32
3604,Male,28,82,62
3605,Female,18,95,41
3606,Female,53,51,52
3607,Female,18,54,76
3608,Male,34,56,73
3609,Male,35,67,35
3610,Female,37,45,62
3611,Male,39,15,21
3612,Female,40,91,61
3613,Female,18,107,54
3614,Male,39,44,59
3615,Male,18,32,42
3616,Male,49,56,99
3617,Male,31,55,26
3618,Male,18,86,75
3619,Male,27,61,23
3620,Male,30,39,63
3621,Female,55,25,65
3622,Female,41,83,51
3623,Male,43,76,37
3624,Female,55,88,53
3625,Female,37,35,57
3626,Female,49,108,96
3627,Female,48,15,27
3628,Male,20,79,35
3629,Male,59,15,57
3630,Female,19,39,43
3631,Female,51,101,47
3632,Female,18,82,77
3633,Female,47,46,1
3634,Female,64,46,34
3635,Male,35,63,5
3636,Male,35,74,19
3637,Male,47,93,99
3638,Female,34,48,65
3639,Female,64,18,74
3640,Female,41,64,48
3641,Female,34,48,69
3642,Female,31,26,4
3643,Female,25,68,77
3644,Female,30,54,29
3645,Male,33,68,36
3646,Female,32,37,63
3647,Female,29,73,58
3648,Male,68,25,52
3649,Male,24,38,15
3650,Female,40,54,52
3651,Male,47,106,75
3652,Male,47,81,36
3653,Male,38,88,84
3654,Female,35,97,27
3655,Female,45,137,50
3656,Male,42,61,89
3657,Male,35,97,32
3658,Female,18,87,77
3659,Female,32,86,99
3660,Female,22,107,54
3661,Male,29,49,36
3662,Male,39,47,30
3663,Male,43,68,83
3664,Female,63,55,83
3665,Male,31,68,87
3666,Male,49,101,49
3667,Male,43,48,76
3668,Male,56,52,48
3669,Female,46,65,27
3670,Male,24,54,79
3671,Female,18,15,92
3672,Female,43,45,23
3673,Male,31,78,23
3674,Female,25,98,51
3675,Female,21,30,74
3676,Female,41,30,20
3677,Male,59,61,56
3678,Male,33,15,34
3679,Male,47,48,68
3680,Female,37,15,29
3681,Female,20,96,70
3682,Female,49,40,46
3683,Male,23,103,25
3684,Male,39,89,51
3685,Female,34,43,1
3686,Male,51,32,35
3687,Female,24,55,58
3688,Male,44,57,4
3689,Male,27,69,1
3690,Male,31,40,1
3691,Male,18,80,84
3692,Male,68,67,48
3693,Male,46,51,36
3694,Male,28,41,74
3695,Male,23,55,39
3696,Male,31,39,57
3697,Female,48,62,50
3698,Male,18,62,38
3699,Female,36,67,57
3700,Female,63,106,70
3701,Female,23,57,45
3702,Female,39,86,38
3703,Male,69,66,41
3704,Female,47,54,1
3705,Female,40,57,57
3706,Female,45,59,18
3707,Male,33,67,66
3708,Male,57,35,47
3709,Male,33,22,52
3710,Female,18,77,68
3711,Female,33,84,26
3712,Male,25,80,59
3713,Female,34,64,57
3714,Female,35,80,45
3715,Male,55,79,26
3716,Female,48,81,65
3717,Female,42,37,68
3718,Male,38,31,53
3719,Female,24,50,22
3720,Male,18,60,36
3721,Female,40,54,48
3722,Female,49,15,67
3723,Female,37,105,9
3724,Male,31,53,35
3725,Male,45,65,39
3726,Male,37,93,48
3727,Female,62,15,16
3728,Male,56,47,44
3729,Female,52,50,42
3730,Male,49,51,23
3731,Male,20,56,47
3732,Male,48,98,36
3733,Female,44,78,62
3734,Female,47,85,27
3735,Male,45,61,52
3736,Male,45,23,29
3737,Female,70,15,34
3738,Male,37,20,57
3739,Female,51,70,56
3740,Female,32,61,39
3741,Female,49,55,43
3742,Female,51,50,12
3743,Female,43,113,86
3744,Female,62,38,67
3745,Female,26,84,67
3746,Female,32,60,9
3747,Male,41,58,34
3748,Male,51,91,41
3749,Male,41,98,1
3750,Female,56,54,73
3751,Female,29,81,87
3752,Male,22,70,99
3753,Male,43,60,23
3754,Male,37,65,53
3755,Female,46,42,84
3756,Female,38,52,43
3757,Female,34,45,35
3758,Male,37,84,2
3759,Female,39,58,79
3760,Male,34,26,49
3761,Female,36,41,31
3762,Male,33,15,57
3763,Male,50,47,54
3764,Male,41,61,54
3765,Male,70,56,44
3766,Female,41,112,92
3767,Male,31,75,46
3768,Male,70,74,92
3769,Female,44,17,64
3770,Female,52,50,59
3771,Male,47,47,47
3772,Female,47,39,75
3773,Female,46,39,53
3774,Male,23,15,26
3775,Male,43,27,25
3776,Male,20,83,61
3777,Female,36,56,26
3778,Male,28,47,48
3779,Male,43,60,77
3780,Female,43,91,58
3781,Female,45,60,31
3782,Male,42,74,86
3783,Female,30,38,64
3784,Male,35,44,76
3785,Male,51,69,1
3786,Female,53,110,58
3787,Female,22,98,71
3788,Male,18,75,94
3789,Female,28,64,12
3790,Female,53,97,81
3791,Male,55,81,92
3792,Female,25,15,1
3793,Male,43,32,62
3794,Female,64,69,66
3795,Female,44,15,41
3796,Male,58,36,37
3797,Male,52,42,67
3798,Male,26,53,34
3799,Male,36,53,44
3800,Male,39,52,71
3801,Male,40,82,95
3802,Female,51,53,64
3803,Male,44,50,53
3804,Female,18,25,36
3805,Female,20,87,24
3806,Male,18,42,78
3807,Female,41,32,46
3808,Male,42,66,79
3809,Male,42,40,41
3810,Female,25,46,33
3811,Male,48,67,61
3812,Female,48,51,48
3813,Female,21,121,19
3814,Female,18,58,97
3815,Female,38,76,34
3816,Female,63,15,74
3817,Male,62,37,71
3818,Male,46,32,17
3819,Female,28,35,24
3820,Male,51,71,42
3821,Male,32,87,27
3822,Male,28,69,94
3823,Female,18,54,45
3824,Male,40,43,73
3825,Female,30,89,63
3826,Male,40,114,57
3827,Male,18,64,51
3828,Male,41,85,82
3829,Male,18,69,28
3830,Female,54,80,94
3831,Male,46,29,16
3832,Male,34,47,70
3833,Female,46,70,13
3834,Male,25,92,42
3835,Male,39,39,52
3836,Male,49,15,37
3837,Female,18,47,45
3838,Female,32,87,14
3839,Male,38,18,24
3840,Male,36,29,63
3841,Male,59,64,50
3842,Male,23,57,32
3843,Female,30,76,84
3844,Female,18,28,18
3845,Male,59,52,40
3846,Female,35,91,37
3847,Male,32,29,66
3848,Male,38,99,51
3849,Male,47,32,47
3850,Male,43,82,2
3851,Female,70,50,72
3852,Male,45,30,44
3853,Male,32,47,53
3854,Female,31,74,30
3855,Female,33,60,26
3856,Female,18,89,88
3857,Female,39,98,4
3858,Male,49,29,22
3859,Female,30,27,88
3860,Female,27,26,66
3861,Female,60,36,41
3862,Female,18,89,82
3863,Male,18,75,61
3864,Female,22,46,56
3865,Male,18,60,56
3866,Male,44,97,62
3867,Male,33,110,63
3868,Female,35,67,99
3869,Male,54,15,45
3870,Female,29,68,45
3871,Male,49,85,18
3872,Female,59,66,48
3873,Male,32,79,98
3874,Female,49,69,75
3875,Female,35,28,36
3876,Male,51,37,50
3877,Male,18,52,16
3878,Female,18,88,25
3879,Female,33,40,54
3880,Female,26,72,37
3881,Male,31,68,23
3882,Female,35,102,62
3883,Male,48,59,48
3884,Female,33,15,9
3885,Female,27,77,1
3886,Male,33,116,35
3887,Female,28,79,9
3888,Female,25,39,1
3889,Female,18,32,79
3890,Male,39,35,47
3891,Male,30,113,43
3892,Female,52,51,45
3893,Male,18,43,20
3894,Male,31,56,60
3895,Female,64,52,46
3896,Male,25,101,30
3897,Female,35,33,34
3898,Male,21,91,18
3899,Male,20,63,39
3900,Female,60,92,44
3901,Female,41,102,39
3902,Female,40,62,51
3903,Female,18,52,48
3904,Female,43,62,56
3905,Male,55,58,74
3906,Male,54,17,65
3907,Male,48,101,74
3908,Female,23,67,28
3909,Male,43,30,37
3910,Male,48,15,67
3911,Male,18,15,67
3912,Male,23,80,32
3913,Male,51,44,65
3914,Female,51,48,25
3915,Male,18,73,62
3916,Female,49,47,49
3917,Female,40,74,14
3918,Male,49,63,38
3919,Female,29,58,99
3920,Male,47,19,55
3921,Female,50,39,99
3922,Female,33,76,12
3923,Female,39,42,69
3924,Female,29,92,1
3925,Male,61,122,50
3926,Male,37,77,66
3927,Female,25,99,71
3928,Male,28,79,29
3929,Male,40,46,77
3930,Male,49,65,36
3931,Female,20,113,45
3932,Male,64,46,39
3933,Female,43,33,20
3934,Male,45,30,90
3935,Male,37,54,51
3936,Female,39,34,78
3937,Male,36,104,77
3938,Female,53,66,25
3939,Male,38,86,81
3940,Male,49,52,63
3941,Male,32,30,23
3942,Female,41,26,61
3943,Female,27,36,23
3944,Female,55,69,91
3945,Male,27,74,71
3946,Female,34,76,48
3947,Male,34,21,82
3948,Female,33,60,9
3949,Female,48,33,30
3950,Female,34,71,43
3951,Male,58,73,99
3952,Female,27,29,22
3953,Male,41,85,6
3954,Female,28,121,12
3955,Male,44,82,73
3956,Male,38,56,34
3957,Male,36,52,46
3958,Male,55,55,69
3959,Male,29,40,46
3960,Female,47,67,55
3961,Female,28,30,64
3962,Female,40,15,39
3963,Female,22,66,45
3964,Male,29,61,56
3965,Female,37,45,72
3966,Male,64,26,29
3967,Female,40,68,1
3968,Male,61,34,67
3969,Male,41,56,74
3970,Male,33,106,55
3971,Male,60,77,57
3972,Male,44,24,35
3973,Male,29,27,63
3974,Female,45,64,72
3975,Female,34,24,51
3976,Male,18,15,99
3977,Male,51,74,9
3978,Female,54,68,54
3979,Male,64,72,19
3980,Female,44,67,72
3981,Male,35,58,9
3982,Female,50,43,15
3983,Female,50,74,33
3984,Female,61,100,57
3985,Female,38,47,34
3986,Male,36,33,35
3987,Male,28,30,45
3988,Female,46,37,43
3989,Female,18,65,88
3990,Male,49,15,67
3991,Female,47,72,41
3992,Male,47,77,99
3993,Male,40,15,62
3994,Female,60,34,25
3995,Male,51,62,56
3996,Female,30,56,64
3997,Male,30,74,32
3998,Male,26,56,23
3999,Female,46,93,52
4000,Female,24,52,40
4001,Male,53,34,88
4002,Male,57,32,69
4003,Male,26,79,33
4004,Male,36,61,61
4005,Female,39,77,82
4006,Female,51,76,14
4007,Male,61,15,23
4008,Male,18,30,49
4009,Female,34,33,51
4010,Female,35,39,48
4011,Female,19,49,42
4012,Female,32,86,41
4013,Male,44,92,60
4014,Male,34,52,79
4015,Female,18,53,37
4016,Female,70,42,99
4017,Male,42,62,99
4018,Male,40,65,84
4019,Male,23,81,66
4020,Female,42,81,99
4021,Male,36,15,42
4022,Male,18,56,28
4023,Female,23,96,36
4024,Male,49,49,24
4025,Male,66,90,53
4026,Male,43,52,57
4027,Male,54,65,55
4028,Male,36,30,49
4029,Female,37,31,53
4030,Female,54,79,95
4031,Male,62,83,66
4032,Male,57,61,74
4033,Female,23,28,55
4034,Male,37,61,8
4035,Male,42,93,3
4036,Female,35,106,99
4037,Male,44,52,36
4038,Male,50,16,34
4039,Male,52,82,56
4040,Male,62,53,64
4041,Male,34,85,67
4042,Male,19,67,96
4043,Male,43,37,88
4044,Female,65,62,29
4045,Male,32,94,75
4046,Male,48,56,40
4047,Female,48,33,46
4048,Female,41,18,21
4049,Male,38,40,6
4050,Male,25,49,49
4051,Male,18,82,25
4052,Female,23,31,74
4053,Male,33,101,42
4054,Male,54,25,58
4055,Male,37,121,85
4056,Male,31,105,11
4057,Male,26,64,31
4058,Male,48,17,54
4059,Female,57,59,58
4060,Female,53,50,78
4061,Male,47,27,72
4062,Male,18,68,52
4063,Male,33,38,58
4064,Male,66,41,58
4065,Female,54,55,12
4066,Female,18,45,46
4067,Male,38,115,56
4068,Male,43,46,62
4069,Male,28,72,26
4070,Female,18,64,17
4071,Female,40,69,44
4072,Female,27,71,99
4073,Female,27,83,29
4074,Male,33,67,80
4075,Female,36,66,91
4076,Female,38,62,51
4077,Female,26,56,32
4078,Male,35,36,63
4079,Female,18,58,55
4080,Female,43,66,28
4081,Female,18,71,33
4082,Female,34,65,61
4083,Female,51,54,74
4084,Female,24,59,41
4085,Female,48,46,48
4086,Female,54,68,67
4087,Male,18,54,45
4088,Male,36,65,42
4089,Male,18,86,30
4090,Female,37,41,30
4091,Female,38,76,99
4092,Female,18,61,45
4093,Male,65,113,85
4094,Male,42,54,93
4095,Male,26,78,45
4096,Male,59,60,59
4097,Female,18,24,52
4098,Male,21,46,8
4099,Female,18,83,10
4100,Female,64,49,51
4101,Male,43,15,39
4102,Female,48,59,99
4103,Male,43,31,44
4104,Male,46,64,99
4105,Female,39,101,37
4106,Female,42,80,99
4107,Male,40,100,63
4108,Male,30,45,64
4109,Male,38,56,36
4110,Male,42,33,65
4111,Female,40,42,93
4112,Female,18,36,46
4113,Male,20,26,41
4114,Female,53,96,43
4115,Male,34,15,92
4116,Male,47,96,72
4117,Female,23,93,87
4118,Female,18,73,58
4119,Female,27,31,51
4120,Female,35,19,61
4121,Female,29,46,77
4122,Male,56,76,43
4123,Female,41,60,85
4124,Female,64,33,59
4125,Male,44,90,1
4126,Female,18,104,73
4127,Male,53,54,17
4128,Male,18,63,72
4129,Female,42,20,73
4130,Male,28,49,58
4131,Female,68,73,64
4132,Male,58,69,78
4133,Female,28,47,37
4134,Male,37,53,70
4135,Male,42,48,80
4136,Male,50,53,95
4137,Female,39,71,21
4138,Female,24,15,60
4139,Female,28,58,25
4140,Male,38,69,24
4141,Male,56,45,59
4142,Male,44,47,52
4143,Female,28,48,79
4144,Male,47,47,41
4145,Female,33,60,46
4146,Female,51,63,55
4147,Male,70,15,27
4148,Male,33,77,31
4149,Female,50,52,79
4150,Male,28,111,36
4151,Male,37,29,80
4152,Male,39,37,65
4153,Female,36,55,10
4154,Female,70,71,63
4155,Male,34,15,63
4156,Male,47,38,61
4157,Male,18,76,46
4158,Female,44,35,25
4159,Male,54,96,84
4160,Male,31,48,47
4161,Female,18,36,27
4162,Female,38,76,62
4163,Female,39,102,31
4164,Female,48,71,25
4165,Male,66,93,40
4166,Male,33,104,33
4167,Male,26,36,26
4168,Male,22,85,71
4169,Female,41,20,47
4170,Female,45,71,82
4171,Female,31,58,28
4172,Male,49,93,5
4173,Female,45,91,54
4174,Female,39,75,98
4175,Male,26,68,63
4176,Female,32,73,99
4177,Male,18,62,58
4178,Male,42,58,56
4179,Female,39,98,1
4180,Female,41,101,61
4181,Male,45,56,54
4182,Male,44,66,39
4183,Female,37,62,46
4184,Female,39,18,48
4185,Female,19,51,45
4186,Male,30,102,99
4187,Male,39,40,40
4188,Male,28,116,54
4189,Male,50,91,39
4190,Male,29,71,70
4191,Male,41,75,54
4192,Female,40,36,42
4193,Male,49,53,1
4194,Female,51,98,56
4195,Male,48,44,42
4196,Male,18,88,48
4197,Male,55,24,19
4198,Male,60,29,87
4199,Male,32,110,72
4200,Female,42,60,87
4201,Female,26,46,79
4202,Male,18,96,65
4203,Male,28,93,20
4204,Female,31,84,97
4205,Female,33,45,26
4206,Male,25,53,43
4207,Female,28,68,68
4208,Female,38,78,69
4209,Female,28,47,64
4210,Female,46,65,39
4211,Female,48,67,34
4212,Female,70,94,99
4213,Male,54,80,49
4214,Female,42,20,46
4215,Female,30,54,31
4216,Female,42,36,56
4217,Female,43,75,55
4218,Male,31,84,49
4219,Male,49,63,60
4220,Male,19,53,95
4221,Male,35,62,34
4222,Male,46,66,51
4223,Female,34,43,33
4224,Male,35,28,57
4225,Female,36,15,35
4226,Female,27,93,36
4227,Male,55,73,12
4228,Male,24,70,52
4229,Female,43,93,61
4230,Female,44,27,98
4231,Female,25,15,62
4232,Female,39,70,38
4233,Female,26,68,15
4234,Female,58,15,18
4235,Female,22,70,16
4236,Female,29,50,98
4237,Female,21,39,57
4238,Male,19,51,35
4239,Female,61,15,25
4240,Male,46,45,28
4241,Female,40,42,34
4242,Male,29,75,84
4243,Male,51,56,49
4244,Male,27,77,12
4245,Male,49,15,99
4246,Male,26,38,20
4247,Female,29,75,34
4248,Male,49,52,84
4249,Male,50,82,60
4250,Male,47,15,38
4251,Female,24,79,18
4252,Male,32,43,25
4253,Male,41,41,26
4254,Male,26,86,50
4255,Female,58,91,55
4256,Male,18,87,46
4257,Male,27,114,49
4258,Male,31,93,23
4259,Female,18,39,57
4260,Male,19,64,83
4261,Female,47,51,45
4262,Male,39,113,45
4263,Male,60,89,52
4264,Male,60,55,79
4265,Male,44,83,27
4266,Male,43,28,87
4267,Male,39,67,61
4268,Male,18,35,50
4269,Female,19,16,81
4270,Female,40,81,19
4271,Male,47,84,63
4272,Female,42,72,61
4273,Female,26,55,26
4274,Female,51,27,62
4275,Male,59,30,57
4276,Female,51,35,45
4277,Male,52,54,72
4278,Female,31,88,35
4279,Male,53,88,57
4280,Male,40,17,46
4281,Male,45,42,34
4282,Male,43,41,63
4283,Female,37,15,44
4284,Male,26,75,12
4285,Female,37,54,3
4286,Male,52,57,70
4287,Male,32,95,18
4288,Female,51,62,57
4289,Female,49,49,51
4290,Male,34,75,40
4291,Male,58,88,99
4292,Female,33,68,54
4293,Male,59,78,69
4294,Female,44,56,57
4295,Female,38,58,44
4296,Male,26,63,49
4297,Male,37,40,87
4298,Male,36,45,78
4299,Male,21,96,99
4300,Female,35,113,55
4301,Female,27,102,27
4302,Female,47,25,38
4303,Female,57,23,19
4304,Male,21,29,70
4305,Female,62,64,35
4306,Male,37,15,1
4307,Female,25,45,99
4308,Male,49,97,35
4309,Female,32,86,35
4310,Female,37,47,93
4311,Male,33,49,18
4312,Male,27,75,79
4313,Female,48,85,35
4314,Male,34,46,16
4315,Female,18,54,94
4316,Female,46,45,74
4317,Male,22,25,73
4318,Male,22,54,59
4319,Female,55,52,65
4320,Male,22,27,18
4321,Male,18,77,53
4322,Female,47,73,26
4323,Female,34,78,14
4324,Male,35,40,60
4325,Male,34,15,80
4326,Female,42,72,40
4327,Female,28,43,44
4328,Female,59,37,20
4329,Male,18,27,50
4330,Female,45,53,69
4331,Female,47,101,70
4332,Female,28,47,64
4333,Female,24,31,34
4334,Male,53,77,33
4335,Female,25,65,70
4336,Male,30,15,71
4337,Male,51,77,45
4338,Female,39,116,39
4339,Female,18,15,80
4340,Female,63,28,40
4341,Female,31,15,69
4342,Male,33,58,46
4343,Female,42,86,23
4344,Male,47,63,91
4345,Female,66,97,53
4346,Male,18,82,31
4347,Female,50,105,14
4348,Male,49,91,16
4349,Female,36,49,40
4350,Female,49,62,99
4351,Male,51,37,35
4352,Female,19,54,87
4353,Female,63,62,46
4354,Female,18,58,19
4355,Female,22,95,37
4356,Male,35,51,17
4357,Male,65,36,28
4358,Male,34,37,27
4359,Male,38,77,1
4360,Male,58,23,89
4361,Female,34,55,55
4362,Male,22,95,32
4363,Male,33,68,55
4364,Male,57,58,28
4365,Female,39,59,1
4366,Female,65,33,99
4367,Male,49,38,55
4368,Female,29,55,34
4369,Male,39,67,1
4370,Female,26,85,11
4371,Female,29,62,92
4372,Male,70,96,88
4373,Female,53,102,69
4374,Female,50,81,21
4375,Male,30,92,89
4376,Female,60,34,61
4377,Male,54,30,67
4378,Male,65,74,61
4379,Male,64,25,11
4380,Male,18,52,19
4381,Male,23,80,37
4382,Female,24,97,66
4383,Male,25,53,14
4384,Male,43,43,45
4385,Female,30,68,45
4386,Female,67,32,70
4387,Female,65,56,67
4388,Female,38,60,24
4389,Female,66,59,87
4390,Female,59,62,20
4391,Female,32,38,78
4392,Female,18,41,35
4393,Male,35,40,54
4394,Male,29,18,56
4395,Female,41,69,55
4396,Male,40,84,67
4397,Male,39,81,60
4398,Female,46,53,70
4399,Female,21,39,62
4400,Male,44,80,17
4401,Female,32,77,57
4402,Female,41,66,35
4403,Female,52,106,21
4404,Female,21,59,42
4405,Female,34,53,54
4406,Female,37,50,56
4407,Male,31,19,77
4408,Female,51,77,83
4409,Female,28,57,58
4410,Female,31,73,63
4411,Female,28,108,52
4412,Male,54,50,70
4413,Female,31,15,62
4414,Male,45,73,48
4415,Male,66,64,99
4416,Male,37,41,36
4417,Male,54,70,87
4418,Female,62,81,15
4419,Male,53,35,71
4420,Male,38,52,87
4421,Female,47,99,1
4422,Male,20,41,53
4423,Male,27,62,68
4424,Male,30,15,56
4425,Male,70,21,59
4426,Male,27,64,53
4427,Male,27,92,21
4428,Female,24,24,99
4429,Male,46,62,37
4430,Male,40,50,61
4431,Female,54,85,33
4432,Male,48,28,1
4433,Female,19,71,26
4434,Male,27,43,12
4435,Male,57,66,78
4436,Female,36,62,34
4437,Male,55,53,36
4438,Male,36,73,22
4439,Female,25,61,52
4440,Male,34,57,31
4441,Female,25,51,75
4442,Female,30,62,57
4443,Male,41,66,35
4444,Female,45,34,72
4445,Female,18,51,50
4446,Female,38,32,50
4447,Female,30,59,12
4448,Female,29,45,48
4449,Male,40,80,58
4450,Female,31,78,84
4451,Male,58,36,30
4452,Male,55,60,99
4453,Female,55,77,64
4454,Male,31,55,10
4455,Female,25,41,28
4456,Male,39,31,86
4457,Female,36,82,82
4458,Male,30,84,50
4459,Male,22,55,54
4460,Male,38,80,20
4461,Female,33,15,84
4462,Male,48,95,24
4463,Female,48,56,72
4464,Male,54,64,85
4465,Male,21,52,51
4466,Male,44,97,75
4467,Male,28,32,97
4468,Female,21,99,57
4469,Female,32,70,45
4470,Male,53,76,48
4471,Female,33,51,31
4472,Female,60,26,30
4473,Male,46,84,61
4474,Male,33,68,45
4475,Female,55,96,58
4476,Male,45,55,11
4477,Male,25,49,47
4478,Male,64,97,76
4479,Female,42,110,21
4480,Male,39,60,50
4481,Male,26,40,2
4482,Male,55,81,16
4483,Male,46,53,71
4484,Male,47,76,42
4485,Female,31,53,97
4486,Male,50,101,61
4487,Female,51,42,63
4488,Male,29,73,22
4489,Female,19,47,40
4490,Female,46,53,31
4491,Male,18,49,22
4492,Female,40,79,67
4493,Male,32,84,72
4494,Female,55,75,60
4495,Male,33,57,28
4496,Female,54,64,58
4497,Female,31,84,1
4498,Female,52,84,84
4499,Female,67,15,16
4500,Male,23,53,21
4501,Female,42,54,53
4502,Female,70,78,55
4503,Female,39,58,48
4504,Male,39,79,21
4505,Female,49,32,79
4506,Male,39,67,6
4507,Female,18,84,11
4508,Male,54,21,47
4509,Male,18,126,17
4510,Female,33,91,81
4511,Male,55,60,19
4512,Female,33,38,90
4513,Female,29,55,76
4514,Male,51,62,82
4515,Male,26,72,98
4516,Female,21,99,52
4517,Male,42,48,24
4518,Female,36,75,47
4519,Female,21,26,35
4520,Male,47,49,31
4521,Male,45,70,54
4522,Male,33,78,42
4523,Female,34,40,30
4524,Male,45,48,43
4525,Male,55,98,64
4526,Female,34,91,74
4527,Female,47,66,8
4528,Male,46,15,42
4529,Male,51,126,46
4530,Female,39,60,19
4531,Female,26,52,47
4532,Female,32,46,54
4533,Female,43,70,63
4534,Female,64,70,52
4535,Female,32,85,27
4536,Female,50,36,99
4537,Female,34,52,71
4538,Female,40,113,64
4539,Male,60,66,76
4540,Male,49,56,56
4541,Female,21,35,83
4542,Male,30,73,51
4543,Female,56,87,50
4544,Male,40,83,66
4545,Female,22,53,90
4546,Male,27,70,89
4547,Female,48,104,65
4548,Female,52,88,63
4549,Male,39,39,68
4550,Female,70,15,75
4551,Male,50,68,83
4552,Male,35,81,44
4553,Male,27,31,84
4554,Male,25,60,59
4555,Female,43,53,67
4556,Male,32,63,85
4557,Female,62,46,69
4558,Male,59,94,73
4559,Female,47,64,40
4560,Male,22,37,88
4561,Female,29,84,68
4562,Female,56,27,53
4563,Female,30,94,78
4564,Male,54,86,99
4565,Female,45,97,20
4566,Male,39,56,29
4567,Male,29,47,99
4568,Male,37,62,61
4569,Male,41,58,55
4570,Male,53,43,47
4571,Female,26,46,81
4572,Male,35,50,99
4573,Male,39,29,33
4574,Male,48,78,47
4575,Female,26,59,41
4576,Female,20,52,69
4577,Male,48,31,81
4578,Female,18,30,92
4579,Female,56,111,69
4580,Male,36,44,99
4581,Female,18,76,35
4582,Female,32,64,28
4583,Female,44,15,88
4584,Male,31,107,53
4585,Male,39,78,14
4586,Male,49,40,42
4587,Female,36,59,56
4588,Female,25,30,33
4589,Male,34,108,23
4590,Male,58,36,44
4591,Female,62,46,22
4592,Female,18,41,66
4593,Female,54,62,1
4594,Female,42,96,52
4595,Female,51,107,63
4596,Male,31,50,47
4597,Male,18,70,78
4598,Male,47,62,14
4599,Female,25,34,32
4600,Male,19,124,41
4601,Male,20,96,68
4602,Male,47,65,55
4603,Male,40,102,99
4604,Female,49,92,29
4605,Male,48,62,14
4606,Male,32,69,96
4607,Female,37,100,13
4608,Male,31,35,67
4609,Female,35,104,24
4610,Female,25,54,1
4611,Female,44,100,40
4612,Female,53,60,73
4613,Male,27,69,18
4614,Female,56,59,65
4615,Male,40,46,69
4616,Male,42,53,17
4617,Male,18,96,44
4618,Male,18,15,90
4619,Female,40,28,67
4620,Male,49,41,43
4621,Female,29,32,60
4622,Male,62,100,32
4623,Male,49,93,78
4624,Female,26,76,78
4625,Male,39,43,53
4626,Female,70,95,56
4627,Male,21,18,24
4628,Male,46,116,15
4629,Male,34,42,40
4630,Female,48,53,47
4631,Male,56,49,77
4632,Male,33,32,74
4633,Male,54,111,54
4634,Female,69,81,80
4635,Female,39,92,25
4636,Female,49,28,78
4637,Male,30,65,29
4638,Female,39,74,82
4639,Female,36,67,49
4640,Female,49,30,1
4641,Female,55,88,69
4642,Female,37,63,71
4643,Male,60,35,38
4644,Female,60,15,40
4645,Female,50,76,46
4646,Male,31,124,1
4647,Male,30,33,1
4648,Female,27,65,83
4649,Male,52,89,28
4650,Female,21,27,98
4651,Male,48,47,85
4652,Male,23,37,90
4653,Male,50,86,33
4654,Male,39,95,8
4655,Male,57,64,22
4656,Male,54,38,38
4657,Female,58,48,1
4658,Female,59,44,37
4659,Male,40,34,44
4660,Female,22,57,16
4661,Female,24,75,23
4662,Female,18,73,44
4663,Female,23,60,59
4664,Male,39,62,27
4665,Male,31,58,57
4666,Male,36,26,53
4667,Male,45,64,51
4668,Female,34,45,33
4669,Male,23,25,15
4670,Female,38,70,94
4671,Female,26,44,66
4672,Female,35,66,76
4673,Female,57,82,48
4674,Male,35,35,45
4675,Female,63,62,62
4676,Male,58,15,2
4677,Female,30,100,21
4678,Female,23,24,29
4679,Female,38,47,38
4680,Male,54,95,27
4681,Female,32,54,58
4682,Male,51,29,52
4683,Male,55,79,86
4684,Female,28,78,99
4685,Male,29,43,17
4686,Female,48,46,54
4687,Male,40,49,53
4688,Female,29,55,49
4689,Male,33,15,22
4690,Female,37,55,26
4691,Female,18,107,56
4692,Female,49,37,25
4693,Male,32,45,54
4694,Female,18,29,43
4695,Male,38,76,53
4696,Male,28,92,25
4697,Male,62,91,54
4698,Female,30,27,27
4699,Male,23,73,54
4700,Female,45,98,84
4701,Female,29,73,56
4702,Male,27,73,58
4703,Female,45,48,71
4704,Male,24,66,13
4705,Female,18,93,94
4706,Male,62,69,22
4707,Female,46,27,72
4708,Male,35,48,69
4709,Male,38,92,26
4710,Male,45,69,76
4711,Male,52,63,63
4712,Male,28,46,99
4713,Male,43,91,55
4714,Male,31,104,47
4715,Female,36,93,36
4716,Female,41,98,5
4717,Female,38,51,41
4718,Female,49,47,43
4719,Female,45,56,56
4720,Female,18,61,13
4721,Male,19,98,44
4722,Female,33,91,65
4723,Male,64,74,67
4724,Female,26,22,2
4725,Female,35,16,68
4726,Male,31,66,43
4727,Female,31,83,45
4728,Male,41,58,1
4729,Male,58,110,88
4730,Male,45,32,54
4731,Female,27,28,10
4732,Female,70,43,59
4733,Female,39,42,59
